date,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,has_basement
2014-05-06,8656300380,272000.0,3,2.5,1650,13816,2.0,0,0,3,7,1650,0,1998,0,98014,47.6553,-121.912,1650,15144,Carnation,False
2014-05-06,4037500110,404000.0,4,1.75,1840,10720,1.0,0,0,3,7,960,880,1958,0,98008,47.6074,-122.125,1840,9044,Bellevue,True
2014-05-06,5701800030,609000.0,4,2.5,2150,37981,2.0,0,0,3,9,2150,0,1985,0,98052,47.7227,-122.098,2450,37981,Redmond,False
2014-05-06,7696630080,197000.0,3,1.75,1690,7735,1.0,0,0,4,7,1060,630,1976,0,98001,47.3324,-122.28,1580,7503,Federal Way,True
2014-05-06,7019000050,367500.0,3,1.5,1410,9647,1.0,0,0,3,8,1410,0,1961,0,98177,47.7608,-122.361,2090,9272,Shoreline,False
2014-05-06,534000075,329350.0,2,1.0,720,6687,1.0,0,0,3,6,720,0,1942,0,98117,47.7001,-122.362,840,6687,Seattle,False
2014-05-06,4012800010,360000.0,4,2.0,2680,18768,1.0,0,0,5,8,2680,0,1965,0,98001,47.3182,-122.279,1230,15750,Federal Way,False
2014-05-06,1829300210,762300.0,4,2.5,3880,14550,2.0,0,0,3,10,3880,0,1987,0,98074,47.6378,-122.04,3240,14045,Redmond,False
2014-05-06,4302200535,219000.0,2,1.0,900,5160,1.0,0,0,3,6,900,0,1952,0,98106,47.525,-122.356,900,5160,Seattle,False
2014-05-06,3205100130,387000.0,3,1.0,1230,9568,1.0,0,0,5,7,1230,0,1962,0,98056,47.539,-122.179,1270,9575,Renton,False
2014-05-06,7805450110,736000.0,4,2.5,2290,12047,2.0,0,0,4,9,2290,0,1988,0,98006,47.5599,-122.105,3130,15666,Bellevue,False
2014-05-06,2742100009,385000.0,3,1.75,1900,5520,1.0,0,0,3,7,1280,620,1982,0,98118,47.5549,-122.292,1330,5196,Seattle,True
2014-05-06,3649100306,379900.0,4,1.75,1500,11600,1.0,0,0,4,7,1000,500,1955,0,98028,47.7373,-122.241,1740,11600,Bothell,True
2014-05-06,9564800145,175000.0,3,1.0,1010,7034,1.0,0,0,3,7,1010,0,1954,0,98055,47.49,-122.22,1440,10994,Renton,False
2014-05-06,1995200200,313950.0,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,Seattle,True
2014-05-06,9550200650,499000.0,2,1.75,1170,2400,1.0,0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919,Seattle,True
2014-05-06,1023059365,520000.0,3,2.5,2460,54885,2.0,0,0,4,8,2460,0,1980,0,98059,47.4996,-122.146,2770,21407,Renton,False
2014-05-06,7518506715,979000.0,3,2.5,2690,4047,3.0,0,0,3,10,2690,0,2014,0,98117,47.6797,-122.385,2040,5000,Seattle,False
2014-05-06,2558700090,455000.0,5,2.5,2240,7770,1.0,0,0,3,7,1340,900,1978,0,98034,47.7198,-122.171,1820,7770,Kirkland,True
2014-05-06,8582010240,606000.0,4,2.5,2110,13850,2.0,0,0,3,9,2110,0,1987,0,98027,47.5497,-122.077,2520,10194,Issaquah,False
2014-05-06,5631500866,563000.0,4,3.0,3100,15480,2.0,0,0,3,8,2400,700,1996,0,98028,47.7466,-122.241,2000,42500,Bothell,True
2014-05-06,3210400340,279900.0,3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,0,98198,47.3672,-122.312,1650,8151,Seattle,True
2014-05-06,751000060,353000.0,3,1.0,1350,7740,1.0,0,0,4,6,860,490,1947,0,98125,47.7098,-122.291,1130,7740,Seattle,True
2014-05-06,524059063,1800000.0,5,5.0,4490,10279,2.0,0,0,3,10,3930,560,2013,0,98004,47.5974,-122.202,2490,10279,Yarrow Point,True
2014-05-06,8961970510,685000.0,4,2.5,3030,7864,2.0,0,0,3,9,3030,0,1999,0,98074,47.6075,-122.017,2790,7034,Redmond,False
2014-05-06,3396820150,562000.0,5,2.25,3040,8111,2.0,0,0,3,8,3040,0,1984,0,98052,47.7157,-122.103,2020,8304,Redmond,False
2014-05-06,993000327,369950.0,3,2.0,1270,1320,3.0,0,0,3,8,1270,0,2006,0,98103,47.6937,-122.342,1370,1320,Seattle,False
2014-05-06,871001980,910000.0,3,3.5,3020,4082,2.0,0,0,3,9,2080,940,1954,2004,98199,47.651,-122.409,2060,5102,Seattle,True
2014-05-06,1524059027,675000.0,2,1.0,930,36478,1.0,0,2,3,6,930,0,1951,0,98006,47.5699,-122.164,2800,11141,Bellevue,False
2014-05-06,7694600253,312000.0,4,2.0,1300,7054,1.0,0,0,3,7,1300,0,1950,2013,98146,47.5071,-122.369,1560,7100,Seattle,False
2014-05-06,8945100320,136500.0,3,1.5,1420,8580,1.0,0,0,3,6,1420,0,1962,0,98023,47.3076,-122.362,1200,8580,Federal Way,False
2014-05-06,2923049372,362000.0,3,2.25,1640,14374,1.0,0,0,4,7,1140,500,1963,0,98148,47.4476,-122.332,2020,10500,Seattle,True
2014-05-06,3438500714,325000.0,4,2.5,1890,6156,1.0,0,0,3,7,980,910,1980,0,98106,47.551,-122.356,1590,6954,Seattle,True
2014-05-06,6301800020,535000.0,3,2.5,1850,10109,2.0,0,0,3,8,1850,0,1991,0,98034,47.7163,-122.229,1780,9660,Kirkland,False
2014-05-06,2324800350,860000.0,4,2.0,3740,32417,2.0,0,0,3,9,3740,0,2000,0,98053,47.6728,-122.012,3180,32417,Redmond,False
2014-05-06,1623300160,450000.0,2,2.0,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,98117,47.6797,-122.362,1390,4000,Seattle,False
2014-05-06,3524039209,1135000.0,4,2.75,3370,8103,1.0,0,3,3,9,1970,1400,1970,2014,98136,47.5232,-122.383,2120,6360,Seattle,True
2014-05-06,4040800090,390000.0,3,1.75,1260,6500,1.0,0,0,4,7,1260,0,1966,0,98008,47.6224,-122.116,1500,7700,Bellevue,False
2014-05-06,3176100110,650000.0,3,1.5,1630,7475,1.0,0,1,3,7,1160,470,1940,0,98115,47.6725,-122.272,2320,7475,Seattle,True
2014-05-06,7282900025,250000.0,3,1.0,1050,6874,1.0,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355,1500,8954,Shoreline,False
2014-05-06,1283800110,776000.0,4,2.5,3040,6425,2.0,0,0,3,8,3040,0,2008,0,98052,47.6788,-122.117,3040,7800,Redmond,False
2014-05-06,1626069253,483500.0,4,2.5,2740,45732,2.0,0,0,3,8,2740,0,1995,0,98077,47.74,-122.048,2080,43560,,False
2014-05-06,9828702513,460000.0,2,2.25,1230,929,2.0,0,0,3,8,1020,210,2004,0,98122,47.6191,-122.301,1270,1370,Seattle,True
2014-05-06,1952000150,530000.0,5,2.5,2910,9636,1.0,0,0,4,7,1690,1220,1964,0,98008,47.5803,-122.119,2830,10385,Bellevue,True
2014-05-06,7135520780,725126.0,4,2.5,3200,12369,2.0,0,0,3,10,3200,0,1998,0,98059,47.5273,-122.143,3770,12960,Renton,False
2014-05-06,1623300765,469000.0,2,1.0,1030,4400,1.0,0,0,3,7,1030,0,1924,0,98117,47.681,-122.361,1400,4200,Seattle,False
2014-05-06,3754700160,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2,1460,9660,Kirkland,True
2014-05-06,9510400100,345000.0,4,2.5,2331,3826,2.0,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,2441,3826,Renton,False
2014-05-06,5469300270,234000.0,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469,Kent,True
2014-05-06,9553200052,345000.0,3,1.0,1110,6250,1.0,0,0,3,7,1110,0,1956,0,98115,47.6977,-122.292,2010,6944,Seattle,False
2014-05-06,226039075,655500.0,4,3.5,3380,8330,2.0,0,0,3,8,3380,0,2000,0,98177,47.7741,-122.379,2220,8330,Shoreline,False
2014-05-06,7222000090,580000.0,4,3.25,3569,8327,2.0,0,0,3,10,3569,0,2013,0,98055,47.4595,-122.208,2550,5251,Renton,False
2014-05-06,9471201175,1580000.0,4,3.25,3760,10920,1.5,0,0,5,9,2400,1360,1950,0,98105,47.6687,-122.264,3430,11050,Seattle,True
2014-05-06,2771600350,575000.0,3,1.75,2130,6500,1.0,0,2,3,8,1170,960,1954,0,98199,47.6424,-122.386,2020,5000,Seattle,True
2014-05-06,8731980040,295000.0,3,2.25,1980,8000,1.0,0,0,4,9,1560,420,1974,0,98023,47.3149,-122.378,2360,8000,Federal Way,True
2014-05-06,6641020160,513000.0,4,2.5,2000,5684,2.0,0,0,3,8,2000,0,1996,0,98028,47.7443,-122.22,2210,7066,Bothell,False
2014-05-06,9482700440,533000.0,5,2.75,1800,3780,1.5,0,0,3,7,1400,400,1926,0,98103,47.6831,-122.343,1400,3780,Seattle,True
2014-05-06,1777600230,610000.0,4,3.0,2450,10117,1.0,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,2530,10125,Bellevue,True
2014-05-06,2688100075,488000.0,5,2.0,2020,5000,1.5,0,0,4,7,2020,0,1938,0,98117,47.6949,-122.37,1510,6600,Seattle,False
2014-05-06,7625704005,561000.0,3,2.0,2000,7000,2.0,0,0,3,7,2000,0,1916,1986,98136,47.5452,-122.393,1840,7000,Seattle,False
2014-05-06,1843130980,284000.0,4,2.5,2000,5390,2.0,0,0,3,7,2000,0,2003,0,98042,47.3732,-122.129,2330,5390,Kent,False
2014-05-06,9828702265,500000.0,3,2.5,1480,1171,3.0,0,0,3,8,1480,0,2006,0,98112,47.62,-122.3,1480,1231,Seattle,False
2014-05-06,9477001280,425000.0,4,2.0,1520,7983,1.0,0,0,5,7,1520,0,1967,0,98034,47.7357,-122.193,1520,7783,Kirkland,False
2014-05-06,6751300065,518000.0,3,1.5,1430,8000,1.0,0,0,4,7,1430,0,1956,0,98007,47.5874,-122.136,1450,8000,Bellevue,False
2014-05-06,3862400050,465000.0,3,2.25,1970,11088,1.0,0,0,4,8,1180,790,1967,0,98155,47.7651,-122.277,1970,10470,Shoreline,True
2014-05-07,1117200390,1150000.0,4,4.0,4460,103382,2.0,0,0,3,11,4460,0,2001,0,98053,47.634,-121.997,3470,88519,Redmond,False
2014-05-07,1370803460,1340000.0,3,3.0,2960,5500,2.0,0,2,3,10,2440,520,1937,1990,98199,47.6356,-122.402,2960,5876,Seattle,True
2014-05-07,6821102170,794154.0,4,2.0,2210,8556,1.0,0,1,4,8,1210,1000,1954,0,98199,47.6498,-122.396,2190,7975,Seattle,True
2014-05-07,8818900250,530000.0,3,1.0,1340,4284,1.0,0,0,3,7,1080,260,1910,0,98105,47.6633,-122.324,1960,4080,Seattle,True
2014-05-07,1423069095,600000.0,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,1977,0,98027,47.4824,-122.0,2870,102366,Issaquah,True
2014-05-07,4014400381,495000.0,4,2.75,2656,21195,2.0,0,0,3,9,2656,0,2014,0,98001,47.3162,-122.272,1860,16510,Federal Way,False
2014-05-07,3052700695,575000.0,4,2.0,1650,5000,1.0,0,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,1690,2276,Seattle,False
2014-05-07,2810100040,485000.0,3,2.0,1610,4160,1.0,0,0,4,7,1010,600,1917,0,98136,47.5421,-122.388,1040,4400,Seattle,True
2014-05-07,8562770250,535000.0,3,2.5,2280,2289,2.0,0,0,3,8,1880,400,2006,0,98027,47.5375,-122.073,2280,2425,Issaquah,True
2014-05-07,8679600150,581000.0,4,2.0,2510,13695,1.0,0,0,4,7,1280,1230,1961,2001,98033,47.7005,-122.174,1220,12500,Kirkland,True
2014-05-07,1601600167,365000.0,5,2.75,2410,5003,1.0,0,0,3,7,1410,1000,2008,0,98118,47.5298,-122.274,1590,5003,Seattle,True
2014-05-07,2985800030,495000.0,3,1.0,990,6000,1.0,0,0,3,6,990,0,1943,0,98105,47.6718,-122.267,1250,6000,Seattle,False
2014-05-07,7548300441,300000.0,2,1.0,760,3001,1.0,0,0,3,6,760,0,1913,0,98144,47.5874,-122.311,1750,5000,Seattle,False
2014-05-07,8842400071,352000.0,5,2.5,2420,8560,1.0,0,2,3,7,1620,800,1978,0,98118,47.532,-122.285,2210,7040,Seattle,True
2014-05-07,3275740030,420000.0,3,2.25,1770,8165,2.0,0,0,3,7,1770,0,1977,0,98034,47.7166,-122.236,1650,8165,Kirkland,False
2014-05-07,2221000100,310000.0,3,1.75,1840,10723,1.0,0,0,4,7,1220,620,1974,0,98058,47.429,-122.154,1590,9820,Renton,True
2014-05-07,1446400564,185000.0,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,1969,0,98168,47.4835,-122.332,1280,6600,Tukwila,False
2014-05-07,2325039067,690000.0,3,2.0,1760,6428,1.0,0,0,4,7,980,780,1942,0,98199,47.6388,-122.397,1760,6004,Seattle,True
2014-05-07,4338800170,246000.0,3,1.0,1400,7410,1.0,0,0,3,6,1400,0,1944,0,98166,47.4798,-122.343,1070,7410,Seattle,False
2014-05-07,7227801581,305450.0,3,2.5,1600,3573,2.0,0,0,3,7,1600,0,2013,0,98056,47.507,-122.181,1500,11089,Renton,False
2014-05-07,5636000400,253000.0,3,1.75,1250,10122,1.0,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175,Black Diamond,False
2014-05-07,2767603505,519950.0,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,1310,Seattle,False
2014-05-07,2726079061,535000.0,3,1.75,2720,149410,1.5,0,0,3,9,2720,0,1988,0,98014,47.7092,-121.892,2560,149410,Carnation,False
2014-05-07,1774000050,480500.0,4,2.5,2180,11200,1.0,0,0,4,8,2180,0,1968,0,98072,47.7476,-122.086,1790,11200,Woodinville,False
2014-05-07,7697870530,239900.0,3,2.0,1410,7566,1.0,0,0,3,7,1410,0,1985,0,98030,47.3674,-122.182,1570,7210,Kent,False
2014-05-07,7229900975,314950.0,3,1.0,1040,16986,1.0,0,0,4,7,1040,0,1968,0,98059,47.4812,-122.097,1660,16986,Renton,False
2014-05-07,1931300090,610950.0,3,3.0,1680,1570,3.0,0,0,3,8,1680,0,2014,0,98103,47.6572,-122.346,1640,4800,Seattle,False
2014-05-07,2459500210,339950.0,3,2.25,1630,12295,2.0,0,0,4,7,1630,0,1985,0,98058,47.4279,-122.161,1730,9948,Renton,False
2014-05-07,1180008355,380000.0,5,1.75,3000,6000,1.0,0,0,5,7,1500,1500,1958,0,98178,47.492,-122.225,2230,7125,Tukwila,True
2014-05-07,7401000040,405000.0,3,2.25,1660,8307,1.0,0,0,4,8,1660,0,1961,0,98133,47.7575,-122.352,2510,7800,Shoreline,False
2014-05-07,2548100180,335000.0,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,0,98155,47.7501,-122.314,1410,7434,Shoreline,False
2014-05-07,721069087,651000.0,3,2.5,3240,108366,2.0,0,0,4,10,3240,0,1991,0,98042,47.327,-122.094,2090,108366,Kent,False
2014-05-07,2432000110,758000.0,4,2.75,2410,9549,1.0,0,0,4,7,1780,630,1956,0,98033,47.6503,-122.197,2090,9549,Kirkland,True
2014-05-07,2322069168,630000.0,3,2.5,2680,327135,2.0,0,0,3,8,2680,0,1995,0,98010,47.3783,-122.003,2020,60080,Black Diamond,False
2014-05-07,8825900465,599000.0,3,1.75,1960,4788,1.0,0,0,4,7,1090,870,1920,0,98115,47.6746,-122.312,1960,3960,Seattle,True
2014-05-07,3888100043,350000.0,3,1.0,1010,9360,1.0,0,0,3,6,1010,0,1981,0,98033,47.6874,-122.168,1470,9360,Kirkland,False
2014-05-07,9521100301,339950.0,2,1.0,820,681,3.0,0,0,3,8,820,0,2006,0,98103,47.6619,-122.352,820,1156,Seattle,False
2014-05-07,9274201006,705000.0,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,1690,5625,Seattle,True
2014-05-07,6781200013,245000.0,3,1.5,1260,1270,2.0,0,0,3,7,1040,220,2005,0,98133,47.7111,-122.331,1260,1472,Shoreline,True
2014-05-07,3758900075,1532500.0,5,4.5,4270,8076,2.0,0,0,3,11,3400,870,2007,0,98033,47.699,-122.206,4100,10631,Kirkland,True
2014-05-07,2895550280,280000.0,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.269,1700,4746,Federal Way,False
2014-05-07,1665400165,249000.0,3,1.0,1110,8423,1.0,0,0,3,7,1110,0,1952,0,98166,47.4718,-122.342,1140,9083,Seattle,False
2014-05-07,8121100255,440000.0,3,1.75,1500,6180,1.0,0,0,4,6,1060,440,1947,0,98118,47.5689,-122.284,1740,6180,Seattle,True
2014-05-07,6708200040,409500.0,4,2.75,2140,13000,1.0,0,0,3,7,1320,820,1968,0,98028,47.7683,-122.252,2360,11000,Bothell,True
2014-05-07,1338800365,1500000.0,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,98112,47.627,-122.304,2780,6480,Seattle,False
2014-05-07,6146600185,160000.0,2,1.0,1040,13100,1.0,0,0,5,6,1040,0,1912,0,98032,47.3877,-122.234,910,5080,Kent,False
2014-05-07,5151600285,314500.0,3,1.75,1870,12381,1.0,0,0,4,8,1870,0,1957,0,98003,47.3358,-122.32,1950,12667,Federal Way,False
2014-05-07,425079099,560000.0,3,3.0,4120,60392,2.0,0,2,3,9,3180,940,1994,0,98014,47.6804,-121.913,2770,64033,Carnation,True
2014-05-07,1344300045,500000.0,2,1.0,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,98112,47.6224,-122.304,1770,4200,Seattle,False
2014-05-07,8648220150,226500.0,3,1.75,1640,10762,1.0,0,0,3,7,1130,510,1988,0,98042,47.3586,-122.074,1680,10259,Kent,True
2014-05-07,7159200005,3200000.0,7,4.5,6210,8856,2.5,0,2,5,11,4760,1450,1910,0,98109,47.6307,-122.354,2940,5400,Seattle,True
2014-05-07,7932000078,310000.0,3,1.75,2070,37904,1.0,0,0,4,7,1420,650,1973,0,98058,47.425,-122.186,2011,19110,Renton,True
2014-05-07,8137500730,500000.0,3,2.5,1940,37565,1.0,0,0,4,8,1940,0,1987,0,98027,47.4801,-122.063,2560,37565,Issaquah,False
2014-05-07,6744700427,540000.0,7,5.75,3700,7647,2.0,0,1,3,8,3700,0,1948,1984,98155,47.7393,-122.289,2510,7479,Shoreline,False
2014-05-07,1997200215,599999.0,9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1938,0,98103,47.6927,-122.338,1460,6291,Seattle,True
2014-05-07,6093900280,209950.0,3,1.5,1380,11130,1.0,0,0,3,7,1380,0,1960,0,98003,47.3146,-122.323,1380,9200,Federal Way,False
2014-05-07,2215902010,275000.0,3,2.5,1600,7000,2.0,0,0,4,8,1600,0,1993,0,98038,47.3534,-122.057,1700,7000,Maple Valley,False
2014-05-07,1644500450,640000.0,3,3.0,2270,5175,2.0,0,0,3,9,2130,140,2002,0,98056,47.516,-122.203,2850,5661,Renton,True
2014-05-07,142000165,749950.0,4,2.75,2600,6050,2.0,0,0,5,8,1960,640,1949,0,98116,47.5656,-122.4,1990,6050,Seattle,True
2014-05-07,518500700,630000.0,2,2.25,2550,5663,1.0,0,0,3,10,1720,830,2011,0,98056,47.5304,-122.202,2560,3828,Renton,True
2014-05-07,8155850010,675000.0,4,4.0,3680,18804,2.0,0,0,3,10,3680,0,1990,0,98074,47.6193,-122.014,3200,15954,Redmond,False
2014-05-07,84000105,255000.0,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,Seattle,True
2014-05-07,1424200070,1110000.0,4,1.5,2310,13300,1.0,0,0,3,7,1890,420,1950,0,98004,47.6232,-122.21,2840,12744,Yarrow Point,True
2014-05-07,1900600040,265000.0,5,1.5,1500,7112,1.0,0,0,5,6,760,740,1920,0,98166,47.4692,-122.35,1200,7112,Seattle,True
2014-05-07,3625059140,515000.0,3,1.75,1580,9147,1.0,0,1,4,7,1210,370,1967,0,98008,47.6069,-122.112,2600,23564,Bellevue,True
2014-05-07,2785000290,675000.0,3,1.75,1680,10500,1.0,0,0,4,8,1680,0,1959,0,98005,47.6098,-122.169,2250,10400,Bellevue,False
2014-05-07,5113400535,750000.0,3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.373,1800,5036,Seattle,True
2014-05-07,7882900120,230000.0,3,2.5,1920,9180,2.0,0,0,3,8,1920,0,1988,0,98055,47.4818,-122.231,1930,7252,Renton,False
2014-05-07,7503000020,415000.0,4,3.0,1830,9548,2.0,0,0,3,7,1830,0,1991,0,98028,47.7379,-122.224,1740,9750,Bothell,False
2014-05-07,1394300005,361280.0,2,1.0,820,6400,1.0,0,0,4,7,820,0,1944,0,98126,47.55,-122.379,1490,6400,Seattle,False
2014-05-07,2522059112,248500.0,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,1960,0,98042,47.3614,-122.119,1220,10018,Kent,False
2014-05-07,1822300040,420000.0,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,1904,0,98144,47.588,-122.304,1340,1213,Seattle,False
2014-05-07,8682230400,428000.0,2,2.0,1350,3900,1.0,0,0,3,8,1350,0,2003,0,98053,47.7094,-122.03,1440,3900,Redmond,False
2014-05-07,1425059178,460000.0,3,2.0,1760,9055,2.0,0,0,4,7,1760,0,1985,0,98052,47.6534,-122.128,2010,9383,Redmond,False
2014-05-07,1250201640,775000.0,3,2.0,2540,7200,1.5,0,3,4,8,1600,940,1905,0,98144,47.5972,-122.292,2040,5900,Seattle,True
2014-05-07,2926069083,900000.0,5,3.75,4130,226076,2.0,0,0,3,9,3170,960,1985,0,98077,47.715,-122.065,4130,55321,,True
2014-05-07,3758900259,1040000.0,4,3.5,3900,8391,2.0,0,0,3,10,3900,0,2006,0,98033,47.6979,-122.205,3820,12268,Kirkland,False
2014-05-07,4123820450,375000.0,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,98038,47.3738,-122.042,1940,6996,Maple Valley,False
2014-05-07,1221000395,250000.0,1,1.0,1100,4373,1.0,0,0,2,6,820,280,1947,0,98166,47.4653,-122.338,1100,7500,Seattle,True
2014-05-07,1972201856,526000.0,2,2.0,1550,2400,1.5,0,0,4,7,1550,0,1900,0,98103,47.654,-122.346,1180,1224,Seattle,False
2014-05-07,6865200831,475000.0,2,1.0,820,2723,1.0,0,0,3,7,820,0,1921,0,98103,47.6623,-122.339,1370,3850,Seattle,False
2014-05-07,8856000545,100000.0,2,1.0,910,22000,1.0,0,0,3,6,910,0,1956,0,98001,47.2777,-122.252,1326,9891,Federal Way,False
2014-05-07,203101210,379500.0,2,1.0,1640,17335,1.0,0,0,3,7,840,800,1978,0,98053,47.6397,-121.953,2440,17850,Redmond,True
2014-05-07,9545230280,560000.0,3,2.0,1860,13374,1.0,0,0,3,8,1860,0,1985,0,98027,47.5397,-122.054,1960,9797,Issaquah,False
2014-05-07,6332940070,510000.0,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,98155,47.7402,-122.317,2260,7474,Shoreline,False
2014-05-07,3073500045,492000.0,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,1956,98133,47.7563,-122.338,1620,8883,Shoreline,True
2014-05-07,8731951490,313000.0,3,1.75,2190,8000,1.0,0,0,4,8,2190,0,1967,0,98023,47.3098,-122.381,1980,8000,Federal Way,False
2014-05-07,1972200259,425000.0,2,2.5,1150,1027,3.0,0,0,3,8,1150,0,2008,0,98103,47.6534,-122.356,1360,1210,Seattle,False
2014-05-07,9202650210,618080.0,3,2.5,2030,6500,2.0,0,0,3,8,2030,0,1988,0,98027,47.5654,-122.092,2030,8485,Issaquah,False
2014-05-07,3753000010,417250.0,3,2.25,1606,1452,3.0,0,0,3,8,1606,0,2009,0,98125,47.7175,-122.284,1516,1939,Seattle,False
2014-05-07,3723800409,568000.0,3,2.0,2350,5080,1.5,0,0,3,8,1780,570,1929,0,98118,47.5516,-122.263,1700,5080,Seattle,True
2014-05-07,1419700270,503000.0,3,2.75,1540,6760,1.0,0,0,5,7,1210,330,1980,0,98034,47.7163,-122.212,1540,7416,Kirkland,True
2014-05-07,1338600175,940000.0,4,2.25,1890,5940,1.0,0,1,3,9,1470,420,1963,0,98112,47.6316,-122.303,2430,5940,Seattle,True
2014-05-08,5450900140,830000.0,5,3.0,3040,9601,1.0,0,0,5,9,1970,1070,1968,0,98040,47.5562,-122.22,3180,12390,Mercer Island,True
2014-05-08,3124059006,1250000.0,4,3.25,3820,24166,2.0,0,1,4,11,3310,510,1990,0,98040,47.5263,-122.227,2900,18786,Mercer Island,True
2014-05-08,2423069120,295000.0,2,1.75,2200,89298,1.0,0,0,3,7,1100,1100,1973,0,98027,47.4633,-121.976,2590,89298,Issaquah,True
2014-05-08,4440400125,228000.0,4,1.75,2000,6120,1.0,0,0,3,7,1100,900,1965,0,98178,47.5035,-122.258,1880,6120,Tukwila,True
2014-05-08,2264500890,712000.0,3,1.0,1250,4620,1.5,0,0,4,7,1150,100,1900,0,98103,47.651,-122.341,1900,4400,Seattle,True
2014-05-08,2473100635,297950.0,3,2.0,1240,10800,1.0,0,0,3,7,1240,0,1967,2010,98058,47.449,-122.155,1480,8840,Renton,False
2014-05-08,1498301048,321950.0,2,1.25,860,1277,2.0,0,0,3,7,860,0,2007,0,98144,47.5842,-122.314,1280,1265,Seattle,False
2014-05-08,1823069102,524000.0,3,2.25,2430,73151,1.0,0,0,3,8,2430,0,1974,0,98059,47.4749,-122.092,2800,39250,Renton,False
2014-05-08,5703000050,545000.0,3,2.25,1780,191228,2.0,0,2,3,8,1780,0,1988,0,98045,47.4575,-121.748,2440,87120,North Bend,False
2014-05-08,2338800100,543200.0,6,2.25,2820,15600,1.5,0,2,5,7,1970,850,1940,0,98166,47.4635,-122.362,2520,7797,Seattle,True
2014-05-08,179001046,229000.0,3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,98178,47.4933,-122.275,1190,3000,Tukwila,False
2014-05-08,9557300560,530000.0,3,1.75,1980,6760,1.0,0,0,4,8,1980,0,1973,0,98008,47.6398,-122.113,2120,7280,Bellevue,False
2014-05-08,1474000050,437000.0,3,1.75,1310,9282,1.0,0,0,4,7,1310,0,1976,0,98052,47.6844,-122.111,1310,8748,Redmond,False
2014-05-08,8691391090,716500.0,4,2.5,3290,6465,2.0,0,0,3,9,3290,0,2002,0,98075,47.5981,-121.976,3100,5929,Issaquah,False
2014-05-08,5332200026,553650.0,2,2.5,1360,1349,2.0,0,0,3,8,1050,310,1997,0,98112,47.6254,-122.292,1430,4400,Seattle,True
2014-05-08,8964800390,1500000.0,3,1.75,2430,12757,1.0,0,2,4,8,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450,Yarrow Point,True
2014-05-08,3629921160,753888.0,4,2.5,2660,5500,2.0,0,2,3,9,2660,0,2003,0,98029,47.5439,-121.996,3620,5500,Issaquah,False
2014-05-08,5113400431,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,98119,47.6454,-122.373,1420,5538,Seattle,True
2014-05-08,518500210,868500.0,3,2.5,2920,3942,3.0,0,0,3,10,2920,0,2008,0,98056,47.531,-122.204,2920,3942,Renton,False
2014-05-08,1022059082,307000.0,3,1.75,1890,13860,1.0,0,0,5,7,1890,0,1966,0,98042,47.4156,-122.149,1500,14536,Kent,False
2014-05-08,3624079067,330000.0,2,2.0,1550,435600,1.5,0,0,2,7,1550,0,1972,0,98065,47.5145,-121.853,1600,217800,Snoqualmie,False
2014-05-08,1026069120,589900.0,2,3.0,3160,66646,2.0,0,0,3,7,3160,0,1993,0,98077,47.7479,-122.034,3140,38790,,False
